episode,instability_humans,instability_CAVs,avg_time_lost
1705,0,91,31.2
1710,0,98,30.61
1715,0,103,30.12
1720,0,94,30.51
1725,0,108,31.27
1730,0,104,30.99
1735,0,98,30.82
1740,0,76,30.54
1745,0,83,30.72
1750,0,87,31.36
1755,0,87,31.04
1760,0,93,31.08
1765,0,97,31.37
1770,0,90,30.89
1775,0,88,30.729999999999997
1780,0,91,30.17
1785,0,91,30.48
1790,0,91,30.37
1795,0,86,31.220000000000002
1800,0,75,30.99
1805,0,79,31.09
1810,0,68,31.23
1815,0,76,36.62
1820,0,86,30.509999999999998
1825,0,81,31.229999999999997
1830,0,89,31.31
1835,0,79,31.23
1840,0,71,30.94
1845,0,72,31.55
1850,0,80,30.84
1855,0,78,30.48
1860,0,66,31.66
1865,0,72,31.15
1870,0,69,30.599999999999998
1875,0,63,30.53
1880,0,68,31.31
1885,0,83,31.220000000000002
1890,0,78,30.919999999999998
1895,0,70,30.53
1900,0,68,31.009999999999998
1905,0,74,30.97
1910,0,71,31.5
1915,0,77,31.46
1920,0,74,30.72
1925,0,73,31.21
1930,0,65,31.27
1935,0,64,31.029999999999998
1940,0,62,30.8
1945,0,59,31.08
1950,0,67,30.84
1955,0,80,30.880000000000003
1960,0,81,31.0
1965,0,82,31.59
1970,0,74,31.490000000000002
1975,0,62,30.93
1980,0,62,31.07
1985,0,71,30.919999999999998
1990,0,70,30.83
1995,0,65,31.4
2000,0,74,31.02
2005,0,73,31.31
2010,0,66,30.81
2015,0,71,31.59
2020,0,64,30.81
2025,0,62,31.069999999999997
2030,0,60,30.740000000000002
2035,0,61,31.12
2040,0,60,30.74
2045,0,62,31.09
2050,0,56,31.18
2055,0,57,31.18
2060,0,64,31.23
2065,0,59,31.049999999999997
2070,0,53,31.22
2075,0,57,31.46
2080,0,55,30.33
2085,0,59,30.92
2090,0,51,31.09
2095,0,43,31.26
2100,0,54,30.779999999999998
2105,0,60,31.490000000000002
2110,0,46,31.080000000000002
2115,0,53,31.08
2120,0,51,31.27
2125,0,40,31.04
2130,0,40,32.059999999999995
2135,0,54,31.53
2140,0,51,31.919999999999998
2145,0,47,31.24
2150,0,51,31.27
2155,0,44,31.669999999999998
2160,0,30,31.14
2165,0,38,30.909999999999997
2170,0,50,31.19
2175,0,48,30.57
2180,0,34,31.66
2185,0,39,31.639999999999997
2190,0,37,31.59
2195,0,37,30.959999999999997
2200,0,44,31.52
2205,0,36,31.37
2210,0,35,31.37
2215,0,29,31.8
2220,0,31,31.06
2225,0,39,31.06
2230,0,42,31.43
2235,0,38,31.28
2240,0,38,31.94
2245,0,35,31.34
2250,0,36,31.73
2255,0,31,31.139999999999997
2260,0,26,31.53
2265,0,33,31.41
2270,0,39,31.450000000000003
2275,0,32,31.81
2280,0,36,30.95
2285,0,39,31.44
2290,0,34,31.549999999999997
2295,0,23,31.36
2300,0,27,31.59
2305,0,35,31.2
2310,0,35,31.34
2315,0,25,31.459999999999997
2320,0,21,31.77
2325,0,30,31.98
2330,0,31,31.15
2335,0,21,31.48
2340,0,23,31.41
2345,0,22,31.53
2350,0,19,31.56
2355,0,25,31.619999999999997
2360,0,27,31.34
2365,0,26,31.87
2370,0,27,31.43
2375,0,22,31.36
2380,0,15,31.67
2385,0,15,31.279999999999998
2390,0,20,31.52
2395,0,213,25.290000000000003
2400,0,15,25.99
2405,0,9,25.73
2410,0,17,25.63
2415,0,17,25.439999999999998
2420,0,11,25.73
2425,0,14,25.75
2430,0,14,25.759999999999998
2435,0,13,25.5
2440,0,16,25.54
2445,0,18,25.68
2450,0,23,25.49
2455,0,22,25.45
2460,0,15,25.86
2465,0,15,25.62
2470,0,18,25.53
2475,0,21,25.330000000000002
2480,0,22,25.59
2485,0,19,25.61
2490,0,15,25.4
2495,0,11,25.25
2500,0,16,25.46
2505,0,18,25.59
2510,0,15,25.509999999999998
2515,0,18,25.59
2520,0,20,25.8
2525,0,20,25.45
2530,0,21,25.38
2535,0,16,25.7
2540,0,13,25.45
2545,0,15,25.560000000000002
2550,0,18,25.68
2555,0,15,25.93
2560,0,11,25.45
2565,0,9,25.509999999999998
2570,0,9,25.66
2575,0,14,25.529999999999998
2580,0,16,25.5
2585,0,17,25.66
2590,0,13,25.77
2595,0,16,25.63
2600,0,20,25.53
2605,0,18,25.72
2610,0,18,25.419999999999998
2615,0,13,25.54
2620,0,17,25.63
2625,0,24,25.57
2630,0,19,25.48
2635,0,12,25.5
2640,0,14,25.44
2645,0,20,25.43
2650,0,22,25.439999999999998
2655,0,14,25.65
2660,0,10,25.349999999999998
2665,0,12,25.47
2670,0,14,25.43
2675,0,18,25.61
2680,0,21,25.54
2685,0,14,25.349999999999998
2690,0,11,25.759999999999998
2695,0,14,25.68
2700,0,16,25.52
2705,0,13,25.73
2710,0,13,25.61
2715,0,15,25.52
2720,0,17,25.55
2725,0,14,25.5
2730,0,11,25.41
2735,0,18,25.48
2740,0,17,25.3
2745,0,17,25.83
2750,0,23,25.529999999999998
2755,0,25,25.330000000000002
2760,0,22,25.44
2765,0,15,25.259999999999998
2770,0,11,25.15
2775,0,22,25.56
2780,0,21,25.48
2785,0,17,25.63
2790,0,16,25.509999999999998
2795,0,15,25.55
2800,0,15,25.549999999999997
2805,0,21,25.639999999999997
2810,0,21,25.55
2815,0,12,25.73
2820,0,14,25.61
2825,0,15,25.47
2830,0,14,25.33
2835,0,13,25.75
2840,0,11,25.330000000000002
2845,0,15,25.45
2850,0,19,25.82
2855,0,24,25.7
2860,0,25,25.56
2865,0,21,25.47
2870,0,18,25.45
2875,0,14,26.0
2880,0,18,25.799999999999997
2885,0,17,25.57
2890,0,16,25.69
2895,0,14,25.45
2900,0,9,25.4
2905,0,12,25.62
2910,0,10,25.61
2915,0,11,25.72
2920,0,13,25.7
2925,0,9,25.880000000000003
2930,0,15,25.64
2935,0,17,25.849999999999998
2940,0,14,25.77
2945,0,16,25.6
2950,0,20,25.58
2955,0,21,25.46
2960,0,16,25.38
2965,0,16,25.58
2970,0,15,25.68
2975,0,15,25.619999999999997
2980,0,14,25.549999999999997
2985,0,13,25.400000000000002
2990,0,9,25.65
2995,0,10,25.439999999999998
3000,0,18,25.63
3005,0,20,25.49
3010,0,19,25.52
3015,0,17,25.42
3020,0,13,25.81
3025,0,19,25.38
3030,0,25,25.86
3035,0,20,25.9
3040,0,16,25.459999999999997
3045,0,19,25.47
3050,0,19,25.8
3055,0,16,25.54
3060,0,19,25.58
3065,0,22,25.73
3070,0,22,25.84
3075,0,14,25.4
3080,0,6,25.259999999999998
3085,0,9,25.43
3090,0,7,25.889999999999997
3095,0,10,25.959999999999997
3100,0,13,25.36
3105,0,9,25.45
3110,0,14,25.27
3115,0,14,25.44
3120,0,16,25.59
3125,0,17,25.46
3130,0,15,25.619999999999997
3135,0,17,25.189999999999998
3140,0,15,25.669999999999998
3145,0,14,25.49
3150,0,15,25.39
3155,0,12,25.58
3160,0,11,25.61
3165,0,14,25.96
3170,0,18,25.439999999999998
3175,0,20,25.67
3180,0,11,25.69
3185,0,15,25.4
3190,0,25,25.67
3195,0,20,25.48
3200,0,18,25.81
3205,0,15,25.45
3210,0,18,25.619999999999997
3215,0,16,25.619999999999997
3220,0,14,25.38
3225,0,15,25.580000000000002
3230,0,19,25.369999999999997
3235,0,19,25.48
3240,0,13,25.43
3245,0,11,25.68
3250,0,15,25.740000000000002
3255,0,17,25.509999999999998
3260,0,16,25.419999999999998
3265,0,14,25.52
3270,0,14,25.7
3275,0,19,25.91
3280,0,16,25.42
3285,0,17,25.57
3290,0,19,25.38
3295,0,17,25.459999999999997
3300,0,22,25.419999999999998
3305,0,19,25.76
3310,0,13,25.5
3315,0,15,25.56
3320,0,21,25.91
3325,0,20,25.68
3330,0,15,25.639999999999997
3335,0,14,25.4
3340,0,15,25.610000000000003
3345,0,17,25.44
3350,0,16,25.779999999999998
3355,0,14,25.74
3360,0,13,25.45
3365,0,9,25.77
3370,0,9,25.83
3375,0,16,25.38
3380,0,15,25.52
3385,0,13,25.7
3390,0,14,25.34
3395,0,14,25.66
3400,0,9,25.57
3405,0,12,25.31
3410,0,14,25.67
3415,0,11,25.41
3420,0,12,25.509999999999998
3425,0,15,25.19
3430,0,20,25.62
3435,0,18,25.549999999999997
3440,0,9,25.56
3445,0,11,25.57
3450,0,10,25.49
3455,0,13,25.599999999999998
3460,0,15,25.45
3465,0,11,25.36
3470,0,14,25.599999999999998
3475,0,18,25.799999999999997
3480,0,14,25.389999999999997
3485,0,10,25.69
3490,0,11,25.51
3495,0,18,25.81
3500,0,17,25.57
3505,0,15,25.89
3510,0,18,26.0
3515,0,16,25.35
3520,0,14,25.33
3525,0,13,25.69
3530,0,13,25.49
3535,0,15,25.34
3540,0,17,25.68
3545,0,17,25.669999999999998
3550,0,17,25.68
3555,0,23,25.39
3560,0,27,25.669999999999998
3565,0,19,25.54
3570,0,16,25.72
3575,0,13,25.41
3580,0,19,25.36
3585,0,21,25.82
3590,0,17,25.45
3595,0,19,25.330000000000002
3600,0,21,25.759999999999998
3605,0,15,25.48
3610,0,11,25.58
3615,0,14,25.74
3620,0,18,25.24
3625,0,13,25.58
3630,0,12,25.55
3635,0,12,25.75
3640,0,9,25.47
3645,0,12,25.56
3650,0,15,25.76
3655,0,16,25.5
3660,0,18,25.41
3665,0,18,25.529999999999998
3670,0,20,25.62
3675,0,20,25.26
3680,0,19,25.57
3685,0,24,25.63
3690,0,23,25.38
3695,0,18,25.38
3700,0,15,25.82
3705,0,12,25.76
3710,0,14,25.84
3715,0,15,25.62
3720,0,16,25.61
3725,0,19,25.56
3730,0,17,25.740000000000002
3735,0,20,25.169999999999998
3740,0,20,25.44
3745,0,14,25.62
3750,0,14,25.479999999999997
3755,0,12,25.56
3760,0,14,25.55
3765,0,14,25.419999999999998
3770,0,14,25.61
3775,0,19,25.7
3780,0,18,25.47
3785,0,9,26.18
3790,0,14,25.64
3795,0,15,25.75
3800,0,16,25.599999999999998
3805,0,14,25.87
3810,0,15,25.49
3815,0,19,25.83
3820,0,19,25.66
3825,0,25,26.08
3830,0,19,25.490000000000002
3835,0,14,25.740000000000002
3840,0,18,25.78
3845,0,12,25.57
3850,0,11,25.52
3855,0,13,25.409999999999997
3860,0,18,25.55
3865,0,14,25.58
3870,0,11,25.65
3875,0,18,25.869999999999997
3880,0,18,25.56
3885,0,15,25.63
3890,0,16,25.560000000000002
3895,0,20,25.54
3900,0,23,25.439999999999998
3905,0,17,25.36
3910,0,8,25.599999999999998
3915,0,11,25.81
3920,0,20,25.869999999999997
3925,0,21,25.4
3930,0,16,25.53
3935,0,12,25.33
3940,0,12,25.509999999999998
3945,0,14,25.38
3950,0,14,25.59
3955,0,14,25.43
3960,0,21,25.64
3965,0,18,25.55
3970,0,17,25.68
3975,0,11,25.61
3980,0,7,25.19
3985,0,9,25.55
3990,0,17,25.36
3995,0,16,25.409999999999997
4000,0,12,25.639999999999997
4005,0,18,25.82
4010,0,17,25.68
4015,0,12,25.669999999999998
4020,0,15,25.59
4025,0,16,25.47
4030,0,14,25.56
4035,0,14,25.5
4040,0,12,25.38
4045,0,15,25.71
4050,0,22,25.470000000000002
4055,0,18,25.5
4060,0,15,25.540000000000003
4065,0,16,25.650000000000002
4070,0,16,25.81
4075,0,12,25.47
4080,0,16,25.52
4085,0,19,25.830000000000002
4090,0,16,25.59
4095,0,21,26.07
4100,0,23,25.37
4105,0,17,25.48
4110,0,17,25.84
4115,0,17,25.29
4120,0,13,25.52
4125,0,12,25.56
4130,0,14,25.560000000000002
4135,0,22,25.740000000000002
4140,0,20,25.560000000000002
4145,0,13,25.5
4150,0,17,25.51
4155,0,21,25.479999999999997
4160,0,23,25.38
4165,0,22,25.7
4170,0,15,25.52
4175,0,18,25.27
4180,0,15,25.83
4185,0,16,25.6
4190,0,16,25.349999999999998
4195,0,10,25.57
4200,0,13,25.75
4205,0,10,25.51
4210,0,15,25.43
4215,0,18,25.49
4220,0,14,25.67
4225,0,18,25.45
4230,0,18,25.82
4235,0,13,25.37
4240,0,12,25.59
4245,0,17,25.5
4250,0,16,25.6
4255,0,15,25.25
4260,0,18,25.75
4265,0,25,25.86
4270,0,23,25.54
4275,0,14,25.28
4280,0,11,25.72
4285,0,15,25.689999999999998
4290,0,17,25.61
4295,0,13,25.54
4300,0,14,25.330000000000002
4305,0,15,25.91
4310,0,14,25.5
4315,0,12,25.44
4320,0,11,25.66
4325,0,19,25.669999999999998
4330,0,17,25.88
4335,0,17,25.81
4340,0,15,25.41
4345,0,15,25.48
4350,0,14,25.939999999999998
4355,0,18,25.57
4360,0,16,25.36
4365,0,9,25.57
4370,0,19,25.34
4375,0,27,25.389999999999997
4380,0,22,25.419999999999998
4385,0,20,25.72
4390,0,18,25.58
4395,0,17,25.29
4400,0,15,25.61
4405,0,13,25.659999999999997
4410,0,9,25.69
4415,0,16,25.84
4420,0,17,25.56
4425,0,13,25.349999999999998
4430,0,10,25.5
4435,0,14,25.73
4440,0,22,25.63
4445,0,24,25.61
4450,0,18,25.65
4455,0,15,25.52
4460,0,19,25.549999999999997
4465,0,13,25.66
4470,0,14,25.63
4475,0,20,25.8
4480,0,17,25.6
4485,0,20,25.33
4490,0,14,25.799999999999997
4495,0,16,25.33
4500,0,19,25.6
4505,0,17,25.77
4510,0,15,25.56
4515,0,18,25.61
4520,0,12,25.7
4525,0,16,25.529999999999998
4530,0,17,25.53
4535,0,14,25.66
4540,0,15,25.59
4545,0,17,25.669999999999998
4550,0,17,25.61
4555,0,15,25.37
4560,0,13,25.82
4565,0,12,25.59
4570,0,15,25.57
4575,0,20,25.75
4580,0,13,25.759999999999998
4585,0,14,25.9
4590,0,19,25.59
4595,0,13,25.45
4600,0,11,25.44
4605,0,9,25.33
4610,0,15,25.369999999999997
4615,0,19,25.5
4620,0,23,25.36
4625,0,22,25.33
4630,0,16,25.63
4635,0,13,25.319999999999997
4640,0,12,25.709999999999997
4645,0,16,25.59
4650,0,14,25.66
4655,0,12,25.529999999999998
4660,0,20,25.5
4665,0,18,25.51
4670,0,13,25.73
4675,0,11,25.87
4680,0,13,25.599999999999998
4685,0,20,25.139999999999997
4690,0,19,25.52
4695,0,21,25.77
4700,0,22,25.44
4705,0,17,25.86
4710,0,18,25.61
4715,0,16,25.9
4720,0,10,25.83
4725,0,12,25.66
4730,0,13,25.419999999999998
4735,0,11,25.669999999999998
4740,0,11,25.38
4745,0,14,25.43
4750,0,19,25.61
4755,0,16,25.729999999999997
4760,0,15,25.69
4765,0,16,25.39
4770,0,15,25.38
4775,0,13,25.82
4780,0,14,25.439999999999998
4785,0,18,25.43
4790,0,17,25.48
4795,0,13,25.54
4800,0,15,25.7
4805,0,16,25.56
4810,0,19,25.59
4815,0,22,25.76
4820,0,21,25.55
4825,0,21,25.6
4830,0,16,25.549999999999997
4835,0,10,25.34
4840,0,19,25.59
4845,0,18,25.509999999999998
4850,0,13,25.57
4855,0,13,25.94
4860,0,16,25.59
4865,0,15,25.64
4870,0,8,25.75
4875,0,13,25.479999999999997
4880,0,18,25.43
4885,0,14,25.49
4890,0,13,25.529999999999998
4895,0,17,25.81
4900,0,13,25.39
4905,0,9,25.47
4910,0,13,25.689999999999998
4915,0,14,25.64
4920,0,10,25.61
4925,0,11,25.59
4930,0,15,25.5
4935,0,14,25.73
4940,0,15,25.59
4945,0,16,25.4
4950,0,17,25.43
4955,0,20,25.81
4960,0,19,25.5
4965,0,12,25.259999999999998
4970,0,10,25.64
4975,0,12,25.57
4980,0,15,25.52
4985,0,19,25.88
4990,0,21,25.29
4995,0,19,25.52
5000,0,19,25.669999999999998
5005,0,11,25.7
5010,0,12,25.369999999999997
5015,0,11,25.8
5020,0,20,25.81
5025,0,25,25.99
5030,0,21,25.44
5035,0,22,25.459999999999997
5040,0,19,25.62
5045,0,15,25.4
5050,0,13,25.93
5055,0,16,25.81
5060,0,20,25.9
5065,0,15,25.28
5070,0,22,25.59
5075,0,19,25.63
5080,0,19,25.38
5085,0,27,25.46
5090,0,23,25.57
5095,0,20,25.49
5100,0,21,25.599999999999998
5105,0,23,25.7
5110,0,19,25.29
5115,0,9,25.58
5120,0,6,25.62
5125,0,9,25.44
5130,0,13,25.45
5135,0,14,25.459999999999997
5140,0,16,25.560000000000002
5145,0,19,25.78
5150,0,14,25.569999999999997
5155,0,11,25.88
5160,0,17,25.7
5165,0,17,25.61
5170,0,12,25.21
5175,0,7,25.54
5180,0,10,25.61
5185,0,14,25.66
5190,0,12,25.58
5195,0,16,25.32
5200,0,15,25.27
5205,0,20,25.87
5210,0,27,25.79
5215,0,17,25.63
5220,0,14,25.33
5225,0,17,25.45
5230,0,15,25.759999999999998
5235,0,17,25.52
5240,0,15,25.639999999999997
5245,0,16,25.56
5250,0,16,25.63
5255,0,10,25.63
5260,0,11,25.38
5265,0,15,25.43
5270,0,16,25.7
5275,0,15,25.52
5280,0,13,25.38
5285,0,10,25.56
5290,0,11,25.67
5295,0,9,25.509999999999998
5300,0,11,25.63
5305,0,15,25.5
5310,0,16,25.66
5315,0,16,25.580000000000002
5320,0,17,25.39
5325,0,21,25.419999999999998
5330,0,20,25.41
5335,0,15,25.2
5340,0,19,25.73
5345,0,25,25.549999999999997
5350,0,21,25.61
5355,0,16,25.45
5360,0,19,25.82
5365,0,24,25.46
5370,0,19,25.65
5375,0,16,25.330000000000002
5380,0,16,25.87
5385,0,12,25.61
5390,0,13,25.57
5395,0,17,25.49
5400,0,17,25.5
5405,0,20,25.24
5410,0,21,25.7
5415,0,15,25.63
5420,0,14,25.55
5425,0,14,25.65
5430,0,16,25.43
5435,0,12,25.490000000000002
5440,0,12,25.509999999999998
5445,0,12,25.48
5450,0,11,25.45
5455,0,13,25.54
5460,0,15,25.79
5465,0,21,25.7
5470,0,18,25.39
5475,0,14,25.34
5480,0,17,25.29
5485,0,16,25.52
5490,0,9,25.549999999999997
5495,0,16,25.3
5500,0,22,25.330000000000002
5505,0,23,25.72
5510,0,21,25.71
5515,0,21,25.57
5520,0,20,25.31
5525,0,15,25.64
5530,0,19,25.62
5535,0,18,25.509999999999998
5540,0,12,25.61
5545,0,12,25.77
5550,0,13,25.66
5555,0,17,25.819999999999997
5560,0,23,25.58
5565,0,26,25.689999999999998
5570,0,25,25.46
5575,0,22,25.41
5580,0,19,25.39
5585,0,16,25.34
5590,0,17,25.91
5595,0,15,26.139999999999997
5600,0,17,25.99
5605,0,16,25.68
5610,0,14,25.29
5615,0,16,25.36
5620,0,16,25.46
5625,0,17,25.62
5630,0,20,25.73
5635,0,23,25.619999999999997
5640,0,18,25.49
5645,0,19,25.53
5650,0,15,25.55
5655,0,12,25.66
5660,0,17,25.29
5665,0,17,25.7
5670,0,22,25.87
5675,0,24,25.490000000000002
5680,0,20,25.529999999999998
5685,0,16,25.52
5690,0,15,25.58
5695,0,13,25.54
5700,0,17,25.83
5705,0,25,25.43
5710,0,25,25.41
5715,0,15,25.5
5720,0,18,25.57
5725,0,18,25.63
5730,0,10,25.59
5735,0,15,25.909999999999997
5740,0,17,25.14
5745,0,19,25.689999999999998
5750,0,17,25.55
5755,0,15,25.56
5760,0,16,25.55
5765,0,19,25.619999999999997
5770,0,17,25.34
5775,0,10,25.42
5780,0,15,25.919999999999998
5785,0,16,25.52
5790,0,12,25.44
5795,0,11,25.63
5800,0,11,25.419999999999998
5805,0,20,25.53
5810,0,14,26.07
5815,0,10,25.669999999999998
5820,0,14,25.54
5825,0,19,25.73
5830,0,23,25.72
5835,0,20,25.36
5840,0,24,25.7
5845,0,22,25.46
5850,0,19,25.59
5855,0,20,25.62
5860,0,24,25.509999999999998
5865,0,22,25.799999999999997
5870,0,18,25.56
5875,0,18,25.8
5880,0,10,25.55
5885,0,10,25.47
5890,0,15,25.87
5895,0,23,25.84
5900,0,21,25.71
5905,0,16,25.3
5910,0,14,25.599999999999998
5915,0,16,25.58
5920,0,13,25.669999999999998
5925,0,17,25.36
5930,0,16,25.41
5935,0,12,25.330000000000002
5940,0,11,25.28
5945,0,17,25.24
5950,0,20,25.53
5955,0,14,25.509999999999998
